code,description,last_updated
B23.2,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",2024-10-01
B23.8,HIV disease resulting in other specified conditions,2024-10-01
B24,,2024-10-01
B25.-,,2024-10-01
B25.0,Cytomegaloviral pneumonitis,2024-10-01
B25.1,Cytomegaloviral hepatitis,2024-10-01
B25.2,Cytomegaloviral pancreatitis,2024-10-01
B25.8,Other cytomegaloviral diseases,2024-10-01
B25.9,"Cytomegaloviral disease, unspecified",2024-10-01
B26.-,,2024-10-01
B26.0,Mumps orchitis,2024-10-01
B26.1,Mumps meningitis,2024-10-01
B26.2,Mumps encephalitis,2024-10-01
B26.3,Mumps pancreatitis,2024-10-01
B26.8,Mumps with other complications,2024-10-01
B26.9,Mumps without complication,2024-10-01
B27.-,,2024-10-01
B27.0,Gammaherpesviral mononucleosis,2024-10-01
B27.1,Cytomegaloviral mononucleosis,2024-10-01
B27.8,Other infectious mononucleosis,2024-10-01
B27.9,"Infectious mononucleosis, unspecified",2024-10-01
B30.-,,2024-10-01
B30.0,Keratoconjunctivitis due to adenovirus,2024-10-01
B30.1,Conjunctivitis due to adenovirus,2024-10-01
B30.2,Viral pharyngoconjunctivitis,2024-10-01
B30.3,Acute epidemic haemorrhagic conjunctivitis (enteroviral),2024-10-01
B30.8,Other viral conjunctivitis,2024-10-01
B30.9,"Viral conjunctivitis, unspecified",2024-10-01
B33.-,,2024-10-01
B33.0,Epidemic myalgia,2024-10-01
B33.1,Ross River disease,2024-10-01
B33.2,Viral carditis,2024-10-01
B33.3,"Retrovirus infections, not elsewhere classified",2024-10-01
B33.4,Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS],2024-10-01
B33.8,Other specified viral diseases,2024-10-01
B34.-,,2024-10-01
B34.0,"Adenovirus infection, unspecified site",2024-10-01
B34.1,"Enterovirus infection, unspecified site",2024-10-01
B34.2,"Coronavirus infection, unspecified site",2024-10-01
B34.3,"Parvovirus infection, unspecified site",2024-10-01
B34.4,"Papovavirus infection, unspecified site",2024-10-01
B34.8,Other viral infections of unspecified site,2024-10-01
B34.9,"Viral infection, unspecified",2024-10-01
B35.-,,2024-10-01
B35.0,Tinea barbae and tinea capitis,2024-10-01
B35.1,Tinea unguium,2024-10-01
B35.2,Tinea manuum,2024-10-01
B35.3,Tinea pedis,2024-10-01
B35.4,Tinea corporis,2024-10-01
B35.5,Tinea imbricata,2024-10-01
B35.6,Tinea inguinalis [Tinea cruris],2024-10-01
B35.8,Other dermatophytoses,2024-10-01
B35.9,"Dermatophytosis, unspecified",2024-10-01
B36.-,,2024-10-01
B36.0,Pityriasis versicolor,2024-10-01
B36.1,Tinea nigra,2024-10-01
B36.2,White piedra,2024-10-01
B36.3,Black piedra,2024-10-01
B36.8,Other specified superficial mycoses,2024-10-01
B36.9,"Superficial mycosis, unspecified",2024-10-01
B37.-,,2024-10-01
B37.0,Candidal stomatitis,2024-10-01
B37.1,Pulmonary candidiasis,2024-10-01
B37.2,Candidiasis of skin and nail,2024-10-01
B37.3,Candidiasis of vulva and vagina,2024-10-01
B37.4,Candidiasis of other urogenital sites,2024-10-01
B37.5,Candidal meningitis,2024-10-01
B37.6,Candidal endocarditis,2024-10-01
B37.7,Candidal sepsis,2024-10-01
B37.8,Candidiasis of other sites,2024-10-01
B37.9,"Candidiasis, unspecified",2024-10-01
B38.-,,2024-10-01
B38.0,Acute pulmonary coccidioidomycosis,2024-10-01
B38.1,Chronic pulmonary coccidioidomycosis,2024-10-01
B38.2,"Pulmonary coccidioidomycosis, unspecified",2024-10-01
B38.3,Cutaneous coccidioidomycosis,2024-10-01
B38.4,Coccidioidomycosis meningitis,2024-10-01
B38.7,Disseminated coccidioidomycosis,2024-10-01
B38.8,Other forms of coccidioidomycosis,2024-10-01
B38.9,"Coccidioidomycosis, unspecified",2024-10-01
B39.-,,2024-10-01
B39.0,Acute pulmonary histoplasmosis capsulati,2024-10-01
B39.1,Chronic pulmonary histoplasmosis capsulati,2024-10-01
B39.2,"Pulmonary histoplasmosis capsulati, unspecified",2024-10-01
B39.3,Disseminated histoplasmosis capsulati,2024-10-01
B39.4,"Histoplasmosis capsulati, unspecified",2024-10-01
B39.5,Histoplasmosis duboisii,2024-10-01
B39.9,"Histoplasmosis, unspecified",2024-10-01
B40.-,,2024-10-01
B40.0,Acute pulmonary blastomycosis,2024-10-01
B40.1,Chronic pulmonary blastomycosis,2024-10-01
B40.2,"Pulmonary blastomycosis, unspecified",2024-10-01
B40.3,Cutaneous blastomycosis,2024-10-01
B40.7,Disseminated blastomycosis,2024-10-01
B40.8,Other forms of blastomycosis,2024-10-01
B40.9,"Blastomycosis, unspecified",2024-10-01
B41.-,,2024-10-01
B41.0,Pulmonary paracoccidioidomycosis,2024-10-01
B41.7,Disseminated paracoccidioidomycosis,2024-10-01
B41.8,Other forms of paracoccidioidomycosis,2024-10-01
B41.9,"Paracoccidioidomycosis, unspecified",2024-10-01
B42.-,,2024-10-01
B42.0,Pulmonary sporotrichosis,2024-10-01
B42.1,Lymphocutaneous sporotrichosis,2024-10-01
B42.7,Disseminated sporotrichosis,2024-10-01
B42.8,Other forms of sporotrichosis,2024-10-01
B42.9,"Sporotrichosis, unspecified",2024-10-01
B43.-,,2024-10-01
B43.0,Cutaneous chromomycosis,2024-10-01
B43.1,Phaeomycotic brain abscess,2024-10-01
B43.2,Subcutaneous phaeomycotic abscess and cyst,2024-10-01
B43.8,Other forms of chromomycosis,2024-10-01
B43.9,"Chromomycosis, unspecified",2024-10-01
B44.-,,2024-10-01
B44.0,Invasive pulmonary aspergillosis,2024-10-01
B44.1,Other pulmonary aspergillosis,2024-10-01
B44.2,Tonsillar aspergillosis,2024-10-01
B44.7,Disseminated aspergillosis,2024-10-01
B44.8,Other forms of aspergillosis,2024-10-01
B44.9,"Aspergillosis, unspecified",2024-10-01
B45.-,,2024-10-01
B45.0,Pulmonary cryptococcosis,2024-10-01
B45.1,Cerebral cryptococcosis,2024-10-01
B45.2,Cutaneous cryptococcosis,2024-10-01
B45.3,Osseous cryptococcosis,2024-10-01
B45.7,Disseminated cryptococcosis,2024-10-01
B45.8,Other forms of cryptococcosis,2024-10-01
B45.9,"Cryptococcosis, unspecified",2024-10-01
B46.-,,2024-10-01
B46.0,Pulmonary mucormycosis,2024-10-01
B46.1,Rhinocerebral mucormycosis,2024-10-01
B46.2,Gastrointestinal mucormycosis,2024-10-01
B46.3,Cutaneous mucormycosis,2024-10-01
B46.4,Disseminated mucormycosis,2024-10-01
B46.5,"Mucormycosis, unspecified",2024-10-01
B46.8,Other zygomycoses,2024-10-01
B46.9,"Zygomycosis, unspecified",2024-10-01
B47.-,,2024-10-01
B47.0,Eumycetoma,2024-10-01
B47.1,Actinomycetoma,2024-10-01
B47.9,"Mycetoma, unspecified",2024-10-01
B48.-,,2024-10-01
B48.0,Lobomycosis,2024-10-01
B48.1,Rhinosporidiosis,2024-10-01
B48.2,Allescheriasis,2024-10-01
B48.3,Geotrichosis,2024-10-01
B48.4,Penicillosis,2024-10-01
B48.5,Pneumocystosis,2024-10-01
B48.7,Opportunistic mycoses,2024-10-01
B48.8,Other specified mycoses,2024-10-01
B49,,2024-10-01
B50.-,,2024-10-01
B50.0,Plasmodium falciparum malaria with cerebral complications,2024-10-01
B50.8,Other severe and complicated Plasmodium falciparum malaria,2024-10-01
B50.9,"Plasmodium falciparum malaria, unspecified",2024-10-01
B51.-,,2024-10-01
B51.0,Plasmodium vivax malaria with rupture of spleen,2024-10-01
B51.8,Plasmodium vivax malaria with other complications,2024-10-01
B51.9,Plasmodium vivax malaria without complication,2024-10-01
B52.-,,2024-10-01
B52.0,Plasmodium malariae malaria with nephropathy,2024-10-01
B52.8,Plasmodium malariae malaria with other complications,2024-10-01
B52.9,Plasmodium malariae malaria without complication,2024-10-01
B53.-,,2024-10-01
B53.0,Plasmodium ovale malaria,2024-10-01
B53.1,Malaria due to simian plasmodia,2024-10-01
B53.8,"Other parasitologically confirmed malaria, not elsewhere classified",2024-10-01
B54,,2024-10-01
B55.-,,2024-10-01
B55.0,Visceral leishmaniasis,2024-10-01
B55.1,Cutaneous leishmaniasis,2024-10-01
B55.2,Mucocutaneous leishmaniasis,2024-10-01
B55.9,"Leishmaniasis, unspecified",2024-10-01
B56.-,,2024-10-01
B56.0,Gambiense trypanosomiasis,2024-10-01
B56.1,Rhodesiense trypanosomiasis,2024-10-01
B56.9,"African trypanosomiasis, unspecified",2024-10-01
B57.-,,2024-10-01
B57.0,Acute Chagas disease with heart involvement,2024-10-01
B57.1,Acute Chagas disease without heart involvement,2024-10-01
B57.2,Chagas disease (chronic) with heart involvement,2024-10-01
B57.3,Chagas disease (chronic) with digestive system involvement,2024-10-01
B57.4,Chagas disease (chronic) with nervous system involvement,2024-10-01
B57.5,Chagas disease (chronic) with other organ involvement,2024-10-01
B58.-,,2024-10-01
B58.0,Toxoplasma oculopathy,2024-10-01
B58.1,Toxoplasma hepatitis,2024-10-01
B58.2,Toxoplasma meningoencephalitis,2024-10-01
B58.3,Pulmonary toxoplasmosis,2024-10-01
B58.8,Toxoplasmosis with other organ involvement,2024-10-01
B58.9,"Toxoplasmosis, unspecified",2024-10-01
B60.-,,2024-10-01
B60.0,Babesiosis,2024-10-01
B60.1,Acanthamoebiasis,2024-10-01
B60.2,Naegleriasis,2024-10-01
B60.8,Other specified protozoal diseases,2024-10-01
B64,,2024-10-01
B65.-,,2024-10-01
B65.0,Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis],2024-10-01
B65.1,Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],2024-10-01
B65.2,Schistosomiasis due to Schistosoma japonicum,2024-10-01
B65.3,Cercarial dermatitis,2024-10-01
B65.8,Other schistosomiases,2024-10-01
B65.9,"Schistosomiasis, unspecified",2024-10-01
B66.-,,2024-10-01
B66.0,Opisthorchiasis,2024-10-01
B66.1,Clonorchiasis,2024-10-01
B66.2,Dicrocoeliasis,2024-10-01
B66.3,Fascioliasis,2024-10-01
B66.4,Paragonimiasis,2024-10-01
B66.5,Fasciolopsiasis,2024-10-01
B66.8,Other specified fluke infections,2024-10-01
B66.9,"Fluke infection, unspecified",2024-10-01
B67.-,,2024-10-01
B67.0,Echinococcus granulosus infection of liver,2024-10-01
B67.1,Echinococcus granulosus infection of lung,2024-10-01
B67.2,Echinococcus granulosus infection of bone,2024-10-01
B67.3,"Echinococcus granulosus infection, other and multiple sites",2024-10-01
B67.4,"Echinococcus granulosus infection, unspecified",2024-10-01
B67.5,Echinococcus multilocularis infection of liver,2024-10-01
B67.6,"Echinococcus multilocularis infection, other and multiple sites",2024-10-01
B67.7,"Echinococcus multilocularis infection, unspecified",2024-10-01
B67.8,"Echinococcosis, unspecified, of liver",2024-10-01
B67.9,"Echinococcosis, other and unspecified",2024-10-01
B68.-,,2024-10-01
B68.0,Taenia solium taeniasis,2024-10-01
B68.1,Taenia saginata taeniasis,2024-10-01
B68.9,"Taeniasis, unspecified",2024-10-01
B69.-,,2024-10-01
B69.0,Cysticercosis of central nervous system,2024-10-01
B69.1,Cysticercosis of eye,2024-10-01
B69.8,Cysticercosis of other sites,2024-10-01
B69.9,"Cysticercosis, unspecified",2024-10-01
B70.-,,2024-10-01
B70.0,Diphyllobothriasis,2024-10-01
B70.1,Sparganosis,2024-10-01
B71.-,,2024-10-01
B71.0,Hymenolepiasis,2024-10-01
B71.1,Dipylidiasis,2024-10-01
B71.8,Other specified cestode infections,2024-10-01
B71.9,"Cestode infection, unspecified",2024-10-01
B72,,2024-10-01
B73,,2024-10-01
B74.-,,2024-10-01
B74.0,Filariasis due to Wuchereria bancrofti,2024-10-01
B74.1,Filariasis due to Brugia malayi,2024-10-01
B74.2,Filariasis due to Brugia timori,2024-10-01
B74.3,Loiasis,2024-10-01
B74.4,Mansonelliasis,2024-10-01
B74.8,Other filariases,2024-10-01
B74.9,"Filariasis, unspecified",2024-10-01
B75,,2024-10-01
B76.-,,2024-10-01
B76.0,Ancylostomiasis,2024-10-01
B76.1,Necatoriasis,2024-10-01
B76.8,Other hookworm diseases,2024-10-01
B76.9,"Hookworm disease, unspecified",2024-10-01
B77.-,,2024-10-01
B77.0,Ascariasis with intestinal complications,2024-10-01
B77.8,Ascariasis with other complications,2024-10-01
B77.9,"Ascariasis, unspecified",2024-10-01
B78.-,,2024-10-01
B78.0,Intestinal strongyloidiasis,2024-10-01
B78.1,Cutaneous strongyloidiasis,2024-10-01
B78.7,Disseminated strongyloidiasis,2024-10-01
B78.9,"Strongyloidiasis, unspecified",2024-10-01
B79,,2024-10-01
B80,,2024-10-01
B81.-,,2024-10-01
B81.0,Anisakiasis,2024-10-01
B81.1,Intestinal capillariasis,2024-10-01
B81.2,Trichostrongyliasis,2024-10-01
B81.3,Intestinal angiostrongyliasis,2024-10-01
B81.4,Mixed intestinal helminthiases,2024-10-01
B81.8,Other specified intestinal helminthiases,2024-10-01
B82.-,,2024-10-01
B82.0,"Intestinal helminthiasis, unspecified",2024-10-01
B82.9,"Intestinal parasitism, unspecified",2024-10-01
B83.-,,2024-10-01
B83.0,Visceral larva migrans,2024-10-01
B83.1,Gnathostomiasis,2024-10-01
B83.2,Angiostrongyliasis due to Parastrongylus cantonensis,2024-10-01
B83.3,Syngamiasis,2024-10-01
B83.4,Internal hirudiniasis,2024-10-01
B83.8,Other specified helminthiases,2024-10-01
B83.9,"Helminthiasis, unspecified",2024-10-01
B85.-,,2024-10-01
B85.0,Pediculosis due to Pediculus humanus capitis,2024-10-01
B85.1,Pediculosis due to Pediculus humanus corporis,2024-10-01
B85.2,"Pediculosis, unspecified",2024-10-01
B85.3,Phthiriasis,2024-10-01
B85.4,Mixed pediculosis and phthiriasis,2024-10-01
B86,,2024-10-01
B87.-,,2024-10-01
B87.0,Cutaneous myiasis,2024-10-01
B87.1,Wound myiasis,2024-10-01
B87.2,Ocular myiasis,2024-10-01
B87.3,Nasopharyngeal myiasis,2024-10-01
B87.4,Aural myiasis,2024-10-01
B87.8,Myiasis of other sites,2024-10-01
B87.9,"Myiasis, unspecified",2024-10-01
B88.-,,2024-10-01
B88.0,Other acariasis,2024-10-01
B88.1,Tungiasis [sandflea infestation],2024-10-01
B88.2,Other arthropod infestations,2024-10-01
B88.3,External hirudiniasis,2024-10-01
B88.8,Other specified infestations,2024-10-01
B88.9,"Infestation, unspecified",2024-10-01
B89,,2024-10-01
B90.-,,2024-10-01
B90.0,Sequelae of central nervous system tuberculosis,2024-10-01
B90.1,Sequelae of genitourinary tuberculosis,2024-10-01
B90.2,Sequelae of tuberculosis of bones and joints,2024-10-01
B90.8,Sequelae of tuberculosis of other organs,2024-10-01
B90.9,Sequelae of respiratory and unspecified tuberculosis,2024-10-01
B91,,2024-10-01
B92,,2024-10-01
B94.-,,2024-10-01
B94.0,Sequelae of trachoma,2024-10-01
B94.1,Sequelae of viral encephalitis,2024-10-01
B94.2,Sequelae of viral hepatitis,2024-10-01
B94.8,Sequelae of other specified infectious and parasitic diseases,2024-10-01
B94.9,Sequelae of unspecified infectious or parasitic disease,2024-10-01
B95.-,,2024-10-01
B95.0,"Streptococcus, group A, as the cause of diseases classified to other chapters",2024-10-01
B95.1,"Streptococcus, group B, as the cause of diseases classified to other chapters",2024-10-01
B95.2,Streptococcus group D and enterococcus as the cause of diseases classified to other chapters,2024-10-01
B95.3,Streptococcus pneumoniae as the cause of diseases classified to other chapters,2024-10-01
B95.4,Other streptococcus as the cause of diseases classified to other chapters,2024-10-01
B95.5,Unspecified streptococcus as the cause of diseases classified to other chapters,2024-10-01
B95.6,Staphylococcus aureus as the cause of diseases classified to other chapters,2024-10-01
B95.7,Other staphylococcus as the cause of diseases classified to other chapters,2024-10-01
B95.8,Unspecified staphylococcus as the cause of diseases classified to other chapters,2024-10-01
B96.-,,2024-10-01
B96.0,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,2024-10-01
B96.1,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters,2024-10-01
B96.2,Escherichia coli [E. coli] as the cause of diseases classified to other chapters,2024-10-01
B96.3,Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters,2024-10-01
B96.4,Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters,2024-10-01
B96.5,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,2024-10-01
B96.6,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters,2024-10-01
B96.7,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters,2024-10-01
B96.8,Other specified bacterial agents as the cause of diseases classified to other chapters,2024-10-01
B97.-,,2024-10-01
B97.0,Adenovirus as the cause of diseases classified to other chapters,2024-10-01
B97.1,Enterovirus as the cause of diseases classified to other chapters,2024-10-01
B97.2,Coronavirus as the cause of diseases classified to other chapters,2024-10-01
B97.3,Retrovirus as the cause of diseases classified to other chapters,2024-10-01
B97.4,Respiratory syncytial virus as the cause of diseases classified to other chapters,2024-10-01
B97.5,Reovirus as the cause of diseases classified to other chapters,2024-10-01
B97.6,Parvovirus as the cause of diseases classified to other chapters,2024-10-01
B97.7,Papillomavirus as the cause of diseases classified to other chapters,2024-10-01
B97.8,Other viral agents as the cause of diseases classified to other chapters,2024-10-01
B98.-,,2024-10-01
B98.0,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters,2024-10-01
B98.1,Vibrio vulnificus as the cause of diseases classified to other chapters,2024-10-01
B99,,2024-10-01
C00.-,,2024-10-01
C00.0,External upper lip,2024-10-01
C00.1,External lower lip,2024-10-01
C00.2,"External lip, unspecified",2024-10-01
C00.3,"Upper lip, inner aspect",2024-10-01
C00.4,"Lower lip, inner aspect",2024-10-01
C00.5,"Lip, unspecified, inner aspect",2024-10-01
C00.6,Commissure of lip,2024-10-01
C00.8,Overlapping lesion of lip,2024-10-01
C00.9,"Lip, unspecified",2024-10-01
C01,,2024-10-01
C02.-,,2024-10-01
C02.0,Dorsal surface of tongue,2024-10-01
C02.1,Border of tongue,2024-10-01
C02.2,Ventral surface of tongue,2024-10-01
C02.3,"Anterior two-thirds of tongue, part unspecified",2024-10-01
C02.4,Lingual tonsil,2024-10-01
C02.8,Overlapping lesion of tongue,2024-10-01
C02.9,"Tongue, unspecified",2024-10-01
C03.-,,2024-10-01
C03.0,Upper gum,2024-10-01
C03.1,Lower gum,2024-10-01
C03.9,"Gum, unspecified",2024-10-01
C04.-,,2024-10-01
C04.0,Anterior floor of mouth,2024-10-01
C04.1,Lateral floor of mouth,2024-10-01
C04.8,Overlapping lesion of floor of mouth,2024-10-01
C04.9,"Floor of mouth, unspecified",2024-10-01
C05.-,,2024-10-01
C05.0,Hard palate,2024-10-01
C05.1,Soft palate,2024-10-01
C05.2,Uvula,2024-10-01
C05.8,Overlapping lesion of palate,2024-10-01
C05.9,"Palate, unspecified",2024-10-01
C06.-,,2024-10-01
C06.0,Cheek mucosa,2024-10-01
C06.1,Vestibule of mouth,2024-10-01
C06.2,Retromolar area,2024-10-01
C06.8,Overlapping lesion of other and unspecified parts of mouth,2024-10-01
C06.9,"Mouth, unspecified",2024-10-01
C07,,2024-10-01
C08.-,,2024-10-01
C08.0,Submandibular gland,2024-10-01
C08.1,Sublingual gland,2024-10-01
C08.8,Overlapping lesion of major salivary glands,2024-10-01
C08.9,"Major salivary gland, unspecified",2024-10-01
C09.-,,2024-10-01
C09.0,Tonsillar fossa,2024-10-01
C09.1,Tonsillar pillar (anterior)(posterior),2024-10-01
C09.8,Overlapping lesion of tonsil,2024-10-01
C09.9,"Tonsil, unspecified",2024-10-01
C10.-,,2024-10-01
C10.0,Vallecula,2024-10-01
C10.1,Anterior surface of epiglottis,2024-10-01
C10.2,Lateral wall of oropharynx,2024-10-01
C10.3,Posterior wall of oropharynx,2024-10-01
C10.4,Branchial cleft,2024-10-01
C10.8,Overlapping lesion of oropharynx,2024-10-01
C10.9,"Oropharynx, unspecified",2024-10-01
C11.-,,2024-10-01
