code,description,last_updated
PC001007,"Wrong surgery or other invasive procedure on patient,Wrong surgery on patient,,,I",2024-10-01
PD001007,"Diagnostic or related non diagnostic item or service provided in a wholly owned,I",2024-10-01
PD002008,"or operated entity to a patient who is admitted as an inpatient within 3 days,,,,",2024-10-01
PI001007,"Positron emission tomography (pet) or pet/computed tomography (ct) to inform,Pet",2024-10-01
PI002008,"the initial treatment strategy of tumors that are biopsy proven or strongly,,,,,,",2024-10-01
PI003008,"suspected of being cancerous based on other diagnostic testing,,,,,,",2024-10-01
PL001007,"Progressive addition lenses,Progressive addition lenses,,,C,,198901011997",2024-10-01
PM001007,"Post mortem,Post mortem,,,C,,201401012014",2024-10-01
PN001007,"""Non-excepted service provided at an off-campus, outpatient, provider-based"",Non-",2024-10-01
PN002008,"department of a hospital,,,,,,",2024-10-01
PO001007,"""Excepted service provided at an off-campus, outpatient, provider-based"",Excepted",2024-10-01
PO002008,"department of a hospital,,,,,,",2024-10-01
PS001007,"Positron emission tomography (pet) or pet/computed tomography (ct) to inform,Pet",2024-10-01
PS002008,"the subsequent treatment strategy of cancerous tumors when the beneficiary's,,,,,",2024-10-01
PS003008,"treating physician determines that the pet study is needed to inform subsequent,,",2024-10-01
PS004008,"anti-tumor strategy,,,,,,",2024-10-01
PT001007,"Colorectal cancer screening test; converted to diagnostic test or other,Clrctal s",2024-10-01
PT002008,"procedure,,,,,,",2024-10-01
Q0001007,"Investigational clinical service provided in a clinical research study that is,In",2024-10-01
Q0002008,"in an approved clinical research study,,,,,,",2024-10-01
Q1001007,"Routine clinical service provided in a clinical research study that is in an,Rout",2024-10-01
Q1002008,"approved clinical research study,,,,,,",2024-10-01
Q2001007,"Demonstration procedure/service,""Demo procedure, service"",,,C,0046,199201012017",2024-10-01
Q3001007,"Live kidney donor surgery and related services,Live donor surgery/services,,,C,,1",2024-10-01
Q4001007,"Service for ordering/referring physician qualifies as a service exemption,Svc exe",2024-10-01
Q5001007,"Service furnished under a reciprocal billing arrangement by a substitute,Recip bi",2024-10-01
Q5002008,"physician or by a substitute physical therapist furnishing outpatient physical,,,",2024-10-01
Q5003008,"""therapy services in a health professional shortage area, a medically"",,,,,,",2024-10-01
Q5004008,"""underserved area, or a rural area"",,,,,,",2024-10-01
Q6001007,"Service furnished under a fee-for-time compensation arrangement by a substitute,F",2024-10-01
Q6002008,"physician or by a substitute physical therapist furnishing outpatient physical,,,",2024-10-01
Q6003008,"""therapy services in a health professional shortage area, a medically"",,,,,,",2024-10-01
Q6004008,"""underserved area, or a rural area"",,,,,,",2024-10-01
Q7001007,"One class a finding,One class a finding,,,C,,199501011997",2024-10-01
Q8001007,"Two class b findings,Two class b findings,,,C,,199501011997",2024-10-01
Q9001007,"One class b and two class c findings,1 class b & 2 class c fndngs,,,C,,1995010119",2024-10-01
QA001007,"Prescribed amounts of stationary oxygen for daytime use while at rest and,Avg sta",2024-10-01
QA002008,"nighttime use differ and the average of the two amounts is less than 1 liter,,,,,",2024-10-01
QA003008,"per minute (lpm),,,,,,",2024-10-01
QB001007,"Prescribed amounts of stationary oxygen for daytime use while at rest and,Avg day",2024-10-01
QB002008,"nighttime use differ and the average of the two amounts exceeds 4 liters per,,,,,",2024-10-01
QB003008,"minute (lpm) and portable oxygen is prescribed,,,,,,",2024-10-01
QC001007,"Single channel monitoring,Single channel monitoring,,,C,,198901011997",2024-10-01
QD001007,"Recording and storage in solid state memory by a digital recorder,Rcrdg/strg in s",2024-10-01
QE001007,"Prescribed amount of stationary oxygen while at rest is less than 1 liter per,Sta",2024-10-01
QE002008,"minute (lpm),,,,,,",2024-10-01
QF001007,"Prescribed amount of stationary oxygen while at rest exceeds 4 liters per,Station",2024-10-01
QF002008,"minute (lpm) and portable oxygen is prescribed,,,,,,",2024-10-01
QG001007,"Prescribed amount of stationary oxygen while at rest is greater than 4 liters,Sta",2024-10-01
QG002008,"per minute (lpm),,,,,,",2024-10-01
QH001007,"Oxygen conserving device is being used with an oxygen delivery system,Oxygen cnsr",2024-10-01
QJ001007,"""Services/items provided to a prisoner or patient in state or local custody,"",Pat",2024-10-01
QJ002008,"""however the state or local government, as applicable, meets the requirements in""",2024-10-01
QJ003008,"42 cfr 411.4 (b),,,,,,",2024-10-01
QK001007,"""Medical direction of two, three, or four concurrent anesthesia procedures"",Med d",2024-10-01
QK002008,"involving qualified individuals,,,,,,",2024-10-01
QL001007,"Patient pronounced dead after ambulance called,Patient died after amb call,,,C,,1",2024-10-01
QM001007,"Ambulance service provided under arrangement by a provider of services,Ambulance",2024-10-01
QN001007,"Ambulance service furnished directly by a provider of services,Ambulance furn by",2024-10-01
QP001007,"Documentation is on file showing that the laboratory test(s) was ordered,Individu",2024-10-01
QP002008,"individually or ordered as a cpt-recognized panel other than automated profile,,,",2024-10-01
QP003008,"""codes 80002-80019, g0058, g0059, and g0060."",,,,,,",2024-10-01
QQ001007,"Ordering professional consulted a qualified clinical decision support mechanism,Q",2024-10-01
QQ002008,"for this service and the related data was provided to the furnishing,,,,,,",2024-10-01
QQ003008,"professional,,,,,,",2024-10-01
QR001007,"Prescribed amounts of stationary oxygen for daytime use while at rest and,Avg sta",2024-10-01
QR002008,"nighttime use differ and the average of the two amounts is greater than 4,,,,,,",2024-10-01
QR003008,"liters per minute (lpm),,,,,,",2024-10-01
QS001007,"Monitored anesthesia care service,Monitored anesthesia care            15018I,,,D",2024-10-01
QT001007,"Recording and storage on tape by an analog tape recorder,Rcrdg/strg tape analog r",2024-10-01
QW001007,"Clia waived test,Clia waived test,,,C,,199601011996",2024-10-01
QX001007,"Crna service: with medical direction by a physician,Crna svc w/ md med direction,",2024-10-01
QY001007,"Medical direction of one certified registered nurse anesthetist (crna) by an,Medi",2024-10-01
QY002008,"anesthesiologist,,,,,,",2024-10-01
QZ001007,"Crna service: without medical direction by a physician,Crna svc w/o med dir by md",2024-10-01
RA001007,"""Replacement of a dme, orthotic or prosthetic item"",Replacement of dme item,,,C,,",2024-10-01
RB001007,"""Replacement of a part of a dme, orthotic or prosthetic item furnished as part"",""",2024-10-01
RB002008,"of a repair,,,,,,",2024-10-01
RC001007,"Right coronary artery,Right coronary artery,,,C,,199701011997",2024-10-01
RD001007,"""Drug provided to beneficiary, but not administered """"incident-to"""""",Drug admin n",2024-10-01
RE001007,"Furnished in full compliance with fda-mandated risk evaluation and mitigation,Fur",2024-10-01
RE002008,"strategy (rems),,,,,,",2024-10-01
RI001007,"Ramus intermedius coronary artery,Ramus intermedius cor artery,,,C,,201301012013",2024-10-01
RR001007,"Rental (use the 'rr' modifier when dme is to be rented),Rental (dme),,,C,,1984010",2024-10-01
RT001007,"Right side (used to identify procedures performed on the right side of the body,)",2024-10-01
SA001007,"Nurse practitioner rendering service in collaboration with a physician,Nurse prac",2024-10-01
SB001007,"Nurse midwife,Nurse midwife,,,I,,200107012001",2024-10-01
SC001007,"Medically necessary service or supply,Medically necessary serv/sup,,,C,,200107012",2024-10-01
SD001007,"""Services provided by registered nurse with specialized, highly technical home"",S",2024-10-01
SD002008,"infusion training,,,,,,",2024-10-01
SE001007,"State and/or federally-funded programs/services,State/fed funded program/ser,,,I,",2024-10-01
SF001007,"Second opinion ordered by a professional review organization (pro) per section,2n",2024-10-01
SF002008,"""9401, p.l. 99-272 (100% reimbursement - no medicare deductible or coinsurance)"",",2024-10-01
SG001007,"Ambulatory surgical center (asc) facility service,Asc facility service,,,C,,19920",2024-10-01
SH001007,"Second concurrently administered infusion therapy,2nd concurrent infusion ther,,,",2024-10-01
SJ001007,"Third or more concurrently administered infusion therapy,3rd concurrent infusion",2024-10-01
SK001007,"Member of high risk population (use only with codes for immunization),High risk p",2024-10-01
SL001007,"State supplied vaccine,State supplied vaccine,,,I,,200204012002",2024-10-01
SM001007,"Second surgical opinion,Second opinion,,,I,,200207012002",2024-10-01
SN001007,"Third surgical opinion,Third opinion,,,I,,200207012002",2024-10-01
SQ001007,"Item ordered by home health,Item ordered by home health,,,I,,200210012002",2024-10-01
SS001007,"Home infusion services provided in the infusion suite of the iv therapy provide,r",2024-10-01
ST001007,"Related to trauma or injury,Related to trauma or injury,,,I,,200301012003",2024-10-01
SU001007,"Procedure performed in physician's office (to denote use of facility and,Performe",2024-10-01
SU002008,"equipment),,,,,,",2024-10-01
SV001007,"Pharmaceuticals delivered to patient's home but not utilized,Drugs delivered not",2024-10-01
SW001007,"Services provided by a certified diabetic educator,Serv by cert diab educator,,,C",2024-10-01
SY001007,"Persons who are in close contact with member of high-risk population (use only,Co",2024-10-01
SY002008,"with codes for immunization),,,,,,",2024-10-01
SZ001007,"Habilitative services,Habilitative services,,,C,,201407012018",2024-10-01
T1001007,"""Left foot, second digit"",""Left foot, second digit"",,,C,,199501011999",2024-10-01
T2001007,"""Left foot, third digit"",""Left foot, third digit"",,,C,,199501011999",2024-10-01
T3001007,"""Left foot, fourth digit"",""Left foot, fourth digit"",,,C,,199501011999",2024-10-01
T4001007,"""Left foot, fifth digit"",""Left foot, fifth digit"",,,C,,199501011999",2024-10-01
T5001007,"""Right foot, great toe"",""Right foot, great toe"",,,C,,199501011999",2024-10-01
T6001007,"""Right foot, second digit"",""Right foot, second digit"",,,C,,199501011999",2024-10-01
T7001007,"""Right foot, third digit"",""Right foot, third digit"",,,C,,199501011999",2024-10-01
T8001007,"""Right foot, fourth digit"",""Right foot, fourth digit"",,,C,,199501011999",2024-10-01
T9001007,"""Right foot, fifth digit"",""Right foot, fifth digit"",,,C,,199501011999",2024-10-01
TA001007,"""Left foot, great toe"",""Left foot, great toe"",,,C,,199501011999",2024-10-01
TB001007,"""Drug or biological acquired with 340b drug pricing program discount, reported"",3",2024-10-01
TB002008,"for informational purposes,,,,,,",2024-10-01
TC001007,"""Technical component; under certain circumstances, a charge may be made for the"",",2024-10-01
TC002008,"technical component alone;  under those circumstances the technical component,,,,",2024-10-01
TC003008,"charge is identified by adding modifier 'tc' to the usual procedure number;,,,,,,",2024-10-01
TC004008,"technical component charges are institutional charges and not billed separately,,",2024-10-01
TC005008,"""by physicians; however, portable x-ray suppliers only bill for technical"",,,,,,",2024-10-01
TC006008,"component and should utilize modifier tc; the charge data from portable x-ray,,,,",2024-10-01
TC007008,"suppliers will then be used to build customary and prevailing profiles,,,,,,",2024-10-01
TD001007,"Rn,Rn,,,I,,200107012001",2024-10-01
TE001007,"Lpn/lvn,Lpn/lvn,,,I,,200107012001",2024-10-01
TF001007,"Intermediate level of care,Intermediate level of care,,,I,,200107012001",2024-10-01
TG001007,"Complex/high tech level of care,Complex/high tech level care,,,I,,200107012001",2024-10-01
TH001007,"""Obstetrical treatment/services, prenatal or postpartum"",Ob tx/srvcs prenatl/post",2024-10-01
TJ001007,"""Program group, child and/or adolescent"",Child/adolescent program gp,,,I,,2001070",2024-10-01
TK001007,"""Extra patient or passenger, non-ambulance"",Extra patient or passenger,,,I,,20020",2024-10-01
TL001007,"Early intervention/individualized family service plan (ifsp),Early intervention i",2024-10-01
TM001007,"Individualized education program (iep),Individualized ed prgrm(iep),,,I,,20020401",2024-10-01
TN001007,"Rural/outside providers' customary service area,Rural/out of service area,,,I,,20",2024-10-01
TP001007,"""Medical transport, unloaded vehicle"",Med transprt unloaded vehicl,,,I,,200204012",2024-10-01
TQ001007,"Basic life support transport by a volunteer ambulance provider,Bls by volunteer a",2024-10-01
TR001007,"School-based individualized education program (iep) services provided outside,Sch",2024-10-01
TR002008,"the public school district responsible for the student,,,,,,",2024-10-01
TS001007,"Follow-up service,Follow-up service,,,C,,200210012006",2024-10-01
